Id,Name,6/1/2022 11:14,6/2/2022 11:01,6/3/2022 10:47,6/4/2022 10:44,6/5/2022 10:58,6/6/2022 10:57,6/7/2022 10:53,6/8/2022 10:52,6/9/2022 10:54,6/10/2022 11:02,6/11/2022 10:53,6/12/2022 11:06,6/13/2022 11:07,6/14/2022 11:09,6/15/2022 11:02,6/16/2022 10:56,6/17/2022 10:59,6/18/2022 10:59,6/19/2022 11:06,6/20/2022 10:59,6/21/2022 11:00,6/22/2022 11:10,6/23/2022 10:59,6/24/2022 11:02,6/25/2022 11:06,6/26/2022 11:11,6/27/2022 11:05,6/28/2022 11:03,6/29/2022 11:07,6/30/2022 11:07,7/1/2022 11:22,7/2/2022 11:03,7/3/2022 11:09,7/4/2022 11:15,7/5/2022 11:07,7/6/2022 11:23,7/7/2022 11:13,7/8/2022 11:09,7/9/2022 10:58,7/10/2022 11:20,7/11/2022 11:06,7/12/2022 11:20,7/13/2022 11:06,7/14/2022 11:21,7/15/2022 11:24,7/16/2022 11:06,7/17/2022 11:12,7/18/2022 11:10,7/19/2022 11:23,7/20/2022 11:07,7/21/2022 11:09,7/22/2022 11:11,7/23/2022 11:10,7/24/2022 11:14,7/25/2022 11:09,7/26/2022 11:22,7/27/2022 11:14,7/28/2022 11:07,7/29/2022 11:20,7/30/2022 11:07,7/31/2022 11:24,8/1/2022 11:21,8/2/2022 11:26,8/3/2022 11:08,8/4/2022 11:03,8/5/2022 11:04,8/6/2022 11:02,8/7/2022 11:11,8/8/2022 11:02,8/9/2022 11:13,8/10/2022 10:53,8/11/2022 10:56,8/12/2022 11:01,8/13/2022 10:56,8/14/2022 11:13,8/15/2022 11:20,8/16/2022 11:14,8/17/2022 11:26,8/18/2022 11:25,8/19/2022 11:14,8/20/2022 11:12,8/21/2022 11:08,8/22/2022 11:11,8/23/2022 11:23,8/24/2022 11:15,8/25/2022 11:23,8/26/2022 11:30,8/27/2022 11:25,8/28/2022 11:32,8/29/2022 11:30,8/30/2022 11:35,8/31/2022 11:40,9/1/2022 11:17,9/2/2022 11:26,9/3/2022 11:30,9/4/2022 11:24,9/5/2022 11:29,9/6/2022 11:34
15420944,+0asis Cool 600GP V2.3 벌크,26990.0,27000.0,27000.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,27000.0,27000.0,27000.0,27000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15323429,+0asis Cool 600SB6P V2.3 벌크,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0,14900.0
15362705,+0asis Cool 700GP V2.3 벌크,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0,29500.0
1842030,+PLUS ATX GT-5000S 벌크,14990,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,,,,,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,,,,,,,,,,,,,,,,,,,,,,,,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,,,14990.0,14990.0,14990.0,14990.0,14990.0,14990,14990.0,14990.0,14990.0,14990.0,
5240215,+PLUS ATX GT-6000S 벌크,,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,,,16000.0,16000.0,,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,,,,,,,16000.0,,,,,,,,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,,16000.0,16000.0,16000.0,,,,,,,,,,,,,,,,,,16000.0,,,,16000.0,,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,,,,,,,,,,,,,,
2760128,+PLUS ATX PLUS GT-5000L 벌크,17490,17490.0,17490.0,17490.0,17490.0,17490.0,17490.0,17490.0,17490.0,17490.0,17490.0,17490.0,17490.0,,17490.0,17490.0,17490.0,17490.0,17490.0,17490.0,,,,,,,,,,,,17490.0,17490.0,17490.0,17490.0,17490.0,17460.0,17460.0,17460.0,17460.0,,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,17460.0,,,17460.0,17460.0,17460.0,17460.0,17460.0,17460,17460.0,17460.0,17460.0,17460.0,
2760056,+PLUS GT-400LP,19950,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,,,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950,,,,,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,,,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950,19950.0,19950.0,19950.0,19950.0,
2760059,+PLUS GT-400LP 벌크,19490,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490.0,19490,19490.0,19490.0,19490.0,19490.0,19490.0
12690218,3RSYS AK 500S 80PLUS STANDARD 230V EU,38000.0,38000.0,38000.0,36940.0,36940.0,36940.0,36940.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0
12690239,3RSYS AK 600S 80PLUS STANDARD 230V EU,41630.0,41630.0,41050.0,39780.0,39780.0,39780.0,41050.0,41050.0,41630.0,41630.0,41630.0,41630.0,41630.0,,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0,41630.0
12690251,3RSYS AK 700S 80PLUS STANDARD 230V EU,54000.0,54000.0,54000.0,52100.0,52100.0,52100.0,52100.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54540.0,54540.0,54540.0,54540.0,54540.0,54540.0,54540.0
12838997,3RSYS AK 800S 80PLUS STANDARD 230V EU,64000.0,,64000.0,60720.0,61570.0,60720.0,60030.0,61750.0,61410.0,63480.0,61410.0,63600.0,61410.0,,61410.0,61410.0,61410.0,61410.0,61410.0,61410.0,61410.0,61410.0,61750.0,61410.0,61410.0,61410.0,61410.0,64000.0,61410.0,61410.0,,61410.0,64000.0,63480.0,61410.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64570.0,64570.0,64570.0,64570.0,64570.0,64570.0,64570.0
17145116,3RSYS TEAMMOST TM 1000W 80PLUS BRONZE 230V EU,,,,102300.0,102300.0,102300.0,102300.0,102300.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,101650.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,102300.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0,101850.0
17144888,3RSYS TEAMMOST TM 750W 80PLUS BRONZE 230V EU,,,,68400.0,68400.0,68400.0,68400.0,68400.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,67950.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0
17145053,3RSYS TEAMMOST TM 850W 80PLUS BRONZE 230V EU,,,,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,80100.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0,81180.0
10346451,ABB코리아 UPS PowerValue 11T G2 6 kVA B,,,,,,,,,,,,,,,,2505000.0,2505000.0,2505000.0,2505000.0,2505000.0,2505000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11576915,ADATA XPG CORE REACTOR 850W GOLD,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,104900.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,104990.0,104980.0,104970.0,104960.0,104950.0,104940.0,104930.0,104930.0,104920.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,104990.0,104990.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,104990.0,104980.0,104980.0,104970.0,104960.0,104950.0
4966324,ANDYSON MARS 650W BRONZE 모듈러,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,89100.0,91080.0,91080.0,91080.0,90090.0,90090.0,90090.0,90090.0,91080.0,91080.0,91080.0,91080.0,91080.0,91080.0,91080.0
5425098,ANDYSON VENUS 700W +12V Single Rail,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,56610.0,57860.0,57860.0,57860.0,57230.0,57230.0,57230.0,57230.0,57860.0,57860.0,57860.0,57860.0,57860.0,57860.0,57860.0
6378685,ANP ATX NEW 400,,,31690.0,31690.0,31690.0,31690.0,31690.0,,,,,,,,31690.0,31690.0,31690.0,31690.0,31690.0,31690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31690.0,31690.0,31690.0,31690.0,,,,,,,,,,,,,,,,,,,,,,,,,
2949193,AONE 500BP KC,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012440,AONE 500K 벌크,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0
2456821,AONE 500L KC,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212151,AONE 500MX V2,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,,15000.0,15000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0
2459011,AONE 500P KC,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0
3099419,AONE 500S KC,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,
14759639,AONE 500S KC (벌크),15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,
2459029,AONE 500VP KC,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0
